999.56321,2562.4856
999.56321,2562.4856
998.58173,2564.5524
992.39569,2561.8729
995.60889,2561.84
998.31586,2558.3776
995.10085,2558.4096
989.41259,2559.1542
988.0956,2546.0474
988.73992,2528.6267
987.11801,2508.9228
975.92629,2495.4712
973.63032,2493.338
979.74482,2499.019
982.49213,2495.4391
983.71807,2490.4294
980.432,2490.4442
980.66178,2487.5768
982.42198,2486.1346
981.65716,2485.4199
980.66178,2487.5768
982.65359,2483.2607
982.88557,2480.3823
982.11966,2479.665
983.11792,2477.4993
983.35064,2474.6117
986.88558,2471.7096
986.64992,2474.6011
987.41545,2475.3205
985.41488,2479.653
986.41463,2477.4879
982.88557,2480.3823
980.1263,2483.9894
978.36531,2485.4334
971.3307,2491.2014
968.91284,2501.2134
966.07339,2516.8339
963.35205,2520.38
965.42446,2525.2924
988.89745,2555.7166
907.56755,2547.4664
604.62339,2303.582
602.59756,2295.3805
606.27495,2295.4203
609.01388,2294.6304
615.55712,2300.4288
617.4218,2302.0812
617.4218,2302.0812
617.4218,2302.0812
1081.7529,820.52103
1080.2189,824.96815
1080.2189,824.96815
1078.6872,829.40838
1080.2189,824.96815
1080.2189,824.96815
1080.2189,824.96815
1080.2189,824.96815
1080.2189,824.96815
1080.2189,824.96815
1080.2189,824.96815
1079.7671,831.09328
1079.7671,831.09328
1081.2991,826.65607
1081.2991,826.65607
1078.6872,829.40838
1078.6872,829.40838
1078.6872,829.40838
1078.6872,829.40838
1078.6872,829.40838
1077.1579,833.84174
1078.6872,829.40838
1078.6872,829.40838
1078.6872,829.40838
1078.6872,829.40838
1080.2189,824.96815
1079.1378,823.27892
1077.6064,827.72219
1079.1378,823.27892
1080.2189,824.96815
1084.8282,811.60604
1086.3694,807.13814
1082.2079,814.37169
752.17771,858.95949
752.17771,858.95949
752.17771,858.95949
752.17771,858.95949
752.17771,858.95949
752.17771,858.95949
749.73222,855.56686
749.73222,855.56686
749.73222,855.56686
749.73222,855.56686
749.73222,855.56686
749.73222,855.56686
753.47213,854.48704
752.17771,858.95949
755.91469,857.88053
755.91469,857.88053
758.35342,861.26869
759.57136,862.96079
759.57136,862.96079
759.57136,862.96079
759.57136,862.96079
758.35342,861.26869
754.61937,862.34681
755.83876,864.03848
753.39902,860.65381
753.39902,860.65381
752.17771,858.95949
748.44073,860.03845
747.217,858.34323
745.86383,868.96063
744.64101,867.27155
734.77264,859.8861
728.52491,863.74014
728.52491,863.74014
727.25057,868.20355
725.97822,872.65997
725.93752,878.79331
723.43951,881.55188
720.87408,896.50942
728.30713,894.36335
734.26675,920.84486
740.21863,941.07139
737.69318,949.73432
714.42732,954.47017
727.92149,948.59163
726.70922,946.95741
731.5993,947.52982
730.38845,945.89519
719.28596,960.98288
722.95667,959.92313
718.04179,965.29065
700.87716,995.76433
704.52675,994.7107
703.31482,993.10667
703.34251,981.34368
705.72119,1002.1666
706.96582,992.05263
706.92988,1003.7641
703.31482,993.10667
704.54197,988.84007
706.96582,992.05263
708.17635,993.65707
710.63904,985.12143
713.0842,982.4556
710.63904,985.12143
710.63904,985.12143
710.63904,985.12143
711.87323,980.84378
713.0842,982.4556
711.87323,980.84378
713.10931,976.55955
711.87323,980.84378
710.57251,1002.7125
713.0842,982.4556
714.29425,984.06618
715.55918,973.88632
716.74082,981.39993
714.29425,984.06618
713.0842,982.4556
710.63904,985.12143
714.29425,984.06618
708.15698,999.51544
711.82595,992.60344
711.84956,986.73037
713.0842,982.4556
709.40675,989.39252
715.53125,979.78771
710.66133,979.23073
698.49926,957.08604
689.92369,981.28734
681.44298,1016.9525
661.31767,1104.8872
658.149,1167.0505
653.63032,1193.8883
639.00562,1255.4922
623.47529,1309.0965
619.09559,1324.2134
596.71145,1412.1427
611.10059,1394.6045
611.35599,1409.584
597.31029,1441.8114
590.71321,1448.6522
586.76332,1472.694
584.6913,1479.7942
581.82296,1500.0202
582.05086,1509.593
583.07784,1506.0883
577.72137,1514.0464
574.53888,1519.7624
576.93727,1527.0441
576.63195,1558.7537
577.10252,1577.3832
576.56558,1599.2373
556.91104,1670.2815
546.26126,1706.0769
543.16513,1740.6713
542.29684,1776.9772
542.18895,1892.5869
554.21912,1885.0454
552.76857,1933.8047
552.90181,1968.0011
554.70926,1992.147
552.66063,2105.7261
564.20333,2102.3966
566.11298,2132.1466
542.6765,2175.853
531.88896,2145.6238
239.76642,1985.2507
241.08101,1968.5841
237.4524,1954.5907
228.21402,1928.2459
203.58835,1898.8834
193.03433,1882.035
193.74837,1878.9722
187.87407,1847.5427
182.92448,1824.1624
174.02289,1804.6075
170.18165,1781.8721
163.80115,1756.5813
158.77607,1724.4192
150.57341,1684.8413
152.17784,1670.2234
154.34839,1660.1117
149.21897,1655.2464
145.51719,1643.5711
139.49522,1613.1387
140.66116,1585.1026
144.2008,1537.7306
138.47067,1480.1367
138.318,1449.1273
135.16307,1432.611
138.16333,1417.7122
134.235,1404.7314
137.10202,1398.5896
137.85706,1394.8224
139.52302,1378.3053
140.12883,1383.4876
141.96362,1357.8568
141.80597,1366.8966
140.5927,1356.4496
140.60677,1314.6108
134.59118,1294.2357
135.95659,1252.7854
138.60165,1221.7337
140.50333,1149.7195
139.07577,1056.3728
136.95139,1001.5513
139.07815,961.21371
144.57559,902.13302
148.87094,828.90499
150.49353,779.35929
151.6724,710.64671
146.72346,674.90788
144.84855,642.516
152.60671,609.34426
154.59784,587.15489
157.72202,547.41556
159.97774,512.34223
160.41539,442.11076
153.93578,433.82742
161.09573,357.05938
160.14575,315.29334
162.03355,304.14396
161.32356,296.37117
160.37818,301.96526
160.37818,301.96526
160.37818,301.96526
160.37818,301.96526
160.37818,301.96526
162.97999,298.55431
163.68745,306.3207
162.03355,304.14396
167.94041,305.09204
181.25807,274.59187
189.72676,237.13715
188.74767,242.83257
190.70761,231.43143
190.25909,174.02968
205.63594,144.59203
226.94346,93.487895
239.91991,67.014941
238.86905,73.015222
240.54558,75.375168
243.894,80.088527
246.62101,76.461452
246.62101,76.461452
248.29243,78.817633
254.3587,79.901333
254.3587,79.901333
260.8917,66.651885
273.87904,-6.1640212
274.3893,-20.89517
272.11554,-31.954387
274.31445,-44.350146
272.54197,-70.461199
289.92508,-156.73028
283.06595,-166.96327
291.06161,-163.16052
299.0603,-183.84785
301.3619,-196.82246
309.98108,-208.57669
314.10369,-243.9638
318.17736,-254.5306
321.72424,-274.41685
317.63352,-263.79023
317.63352,-263.79023
303.70875,-234.71506
306.59686,-238.67048
300.82343,-230.76347
315.99245,-291.73182
308.98917,-277.04767
310.78568,-299.75443
323.13602,-332.07498
325.53596,-345.62856
327.27711,-342.91209
322.04853,-351.06951
323.90975,-374.27916
319.85416,-389.39721
320.61356,-432.35153
320.05843,-442.13172
325.61286,-487.15983
319.70504,-505.68511
316.87457,-555.98898
